RR,DET,NRLINE,maxL,L,ENTR,rENTR,LAM,TT,Metric,Condition,V12
4.38493176297494,96.0309103912641,166117,215,8.28507016139227,2.71000161298958,0.516483548716354,98.2110349399062,13.561122244489,ECG,Conversation,1
2.9534695739925,95.0247896634615,137605,209,6.43493332364376,2.53302333568109,0.511850118371276,97.6353236607143,10.7427677411737,ECG,Synchronous,1
3.89474458116803,94.9010700929506,148841,250,8.04557883916394,2.71570181413735,0.517052634700199,97.9183787651969,12.5371471477566,ECG,TurnTaking,1
4.04844419054039,96.361170025406,83731,229,15.356033010474,3.06022755778609,0.584409715510765,98.217307562597,15.8020497980346,HR,Conversation,1
4.70253584793953,88.3228279241181,281537,35,4.95765387853107,2.0796970058769,0.5947926521871,95.0643454996118,6.76455305199834,HR,Synchronous,1
1.6533670857795,96.4649264448727,44926,196,11.5423808039888,2.70187231428902,0.52791629167937,98.5430355162997,14.529306892674,HR,TurnTaking,1
4.34106946527818,95.0479904372124,241296,81,5.69102678867449,2.41134798372802,0.57147614181863,98.4224445879509,9.04909634720631,RESP,Conversation,1
3.560845252463,93.660097119964,199903,60,5.51407932847431,2.36228694239186,0.610220687516779,97.9122181672961,8.68524827399077,RESP,Synchronous,1
5.0443842877235,94.6224917120021,267796,91,5.95256090456916,2.46980915515657,0.57383173852464,98.113987053806,8.94872419561792,RESP,TurnTaking,1
5.6506675741181,96.5533702386485,178332,206,8.99408406791826,2.79123008900128,0.531964414611877,97.9599539606595,11.7598100854182,ECG,Conversation,2
3.64233339137663,95.7256531571483,144115,143,6.85249280088818,2.6096112645391,0.534449544731238,97.644824808582,9.60575575241492,ECG,Synchronous,2
5.26129350335621,95.8386650736155,165740,235,8.86157234222276,2.8344521663591,0.538065392190266,98.0739176594416,11.5027475471063,ECG,TurnTaking,2
4.68118592061827,96.8944582534146,69047,222,19.4834243341492,3.48351875772485,0.674474949264652,98.2100117474281,20.2533569009566,HR,Conversation,2
4.40820502005748,90.6630586937559,238636,36,5.06987629695435,2.06651945100414,0.601784260670816,94.0930059679929,6.74121796833476,HR,Synchronous,2
2.28506300646858,96.8360294767032,50320,192,12.8560413354531,2.80809648031761,0.54133171994954,98.0884750162038,15.4697466890153,HR,TurnTaking,2
4.3213081963576,95.3389771605711,215361,84,5.73229136194576,2.41828729755286,0.573120720833458,97.5188938469309,7.83613932966372,RESP,Conversation,2
3.40244084303309,94.4445871628525,177775,70,5.37684151314864,2.32961707449577,0.61198414116202,97.0724063179902,7.43024390243902,RESP,Synchronous,2
5.02889581042337,95.387142183664,237728,93,6.06843956117916,2.4791142077425,0.57782021756601,97.6134006610672,8.56481153803758,RESP,TurnTaking,2
4.71174879240675,96.3313092777128,171983,151,7.78724059936157,2.68892980542643,0.545725870280747,98.4654867587633,12.837540792978,ECG,Conversation,4
4.16886268641429,95.5272325658508,182884,161,6.19083681459285,2.5249845728574,0.547111297233378,98.2759275305704,10.8639929114396,ECG,Synchronous,4
4.65109565380266,94.9632219376986,168009,179,7.68583230660261,2.71343715259867,0.547524584909957,98.4290818060007,12.0480421280043,ECG,TurnTaking,4
4.0076846443099,96.3562600324391,70510,149,16.3031484895759,3.29049503103919,0.663964862533333,98.9596020134031,17.583262588803,HR,Conversation,4
4.57778424063819,89.3744665951026,251004,40,4.95229558094691,2.07480525027038,0.598662249075093,96.0453801294048,6.77321495573516,HR,Synchronous,4
1.64350403588291,95.4504549337713,45399,139,10.1395845723474,2.60516177603337,0.540458423554013,98.6053397695887,13.3324548615005,HR,TurnTaking,4
4.33381959640165,94.9868187244699,222337,71,5.56823200816779,2.37437133470118,0.57308571685506,98.6339196110987,9.45222269605753,RESP,Conversation,4
3.69864026804491,93.7041766282692,191109,43,5.41428713456718,2.33165876799388,0.627874920995719,98.6170578859668,9.08443172717565,RESP,Synchronous,4
4.79680715991725,94.7386851029443,229458,80,5.97796982454305,2.46256144602719,0.585669790621672,98.6406238129114,9.79311006884446,RESP,TurnTaking,4
3.42160011566701,94.6712425037013,148605,158,6.37274654284849,2.42442150047996,0.494247847467531,97.6238769922235,9.54005314368333,ECG,Conversation,5
3.42444423069829,94.6961488653342,161687,130,5.64866068391398,2.37596100799863,0.526720241356681,97.8628654731256,9.41973053892216,ECG,Synchronous,5
3.63347980889545,92.8377123930256,143811,205,6.79426469463393,2.56746295824163,0.513779046713921,97.7123360168594,9.98314775804995,ECG,TurnTaking,5
2.44569719696332,94.9172208151909,54246,156,12.6223316004867,2.90151957492533,0.592408019338324,97.9134350000069,13.2845266978879,HR,Conversation,5
4.40392120561053,89.9449881438665,230556,28,5.17261316122764,2.11437469356094,0.648960111797337,94.2305429686793,7.37940097691204,HR,Synchronous,5
0.945763148394368,95.0492420936254,28199,150,9.26823646228589,2.45125882544047,0.504393713477597,97.3687847313142,10.909620634856,HR,TurnTaking,5
3.87139139538456,94.3942147922209,220366,72,4.9419012007297,2.18295316292397,0.547245398187079,97.7975229283844,7.86479252200947,RESP,Conversation,5
3.34623714971993,93.3420075400946,194497,50,4.75071594934626,2.13710476391432,0.549127297823034,97.5178501436497,7.44255811264022,RESP,Synchronous,5
4.15630765951183,94.090898121707,232702,80,5.02656186882795,2.23147949605445,0.545015071922373,97.6928769657724,7.80221255709669,RESP,TurnTaking,5
2.21009710160371,92.8372866697504,114060,121,5.40208662107663,2.26662684897148,0.489052726648701,96.5415149291624,7.52845729056515,ECG,Conversation,6
2.55627686184547,93.3515250054399,139318,85,4.95777286495643,2.22732771375143,0.563702943272526,97.2188095942825,7.13321962297082,ECG,Synchronous,6
