RR,DET,NRLINE,maxL,L,ENTR,rENTR,LAM,TT,Metric,Condition,V12
2.157301585108,91.7348635048958,156281,43,3.6652504143178,1.75826823691816,0.512019449176072,97.1860196214715,5.57118594275012,ECG,Synchronous,6
1.71742974978177,90.9072586957202,130576,94,3.55798155863252,1.70047419051216,0.439262695406602,96.9889796812874,5.43811644925231,ECG,TurnTaking,6
0.442797019715049,98.1019971522502,11906,88,11.0528305056274,3.2323686602265,0.73555718736435,98.0520497088884,5.95176252319109,HR,Conversation,6
4.41746027638321,56.0810810810811,238565,27,3.21019847840212,1.51608430491925,0.470998071191928,73.4898169004596,3.62878807053829,HR,Synchronous,6
0.0520454125019148,91.2635100360268,2507,70,5.65855604307938,1.92422114333804,0.484654827714289,96.2815234173958,4.69447929736512,HR,TurnTaking,6
3.45742629878668,78.2427932938718,229589,46,3.60587397479845,1.70011457910258,0.474426006475926,91.9983139223327,4.72134081572272,RESP,Conversation,6
3.13319889471921,76.054827388062,205660,34,3.52032967032967,1.66481068833077,0.480362824814749,91.7530960687359,4.68632563929219,RESP,Synchronous,6
3.71417843804491,80.332829577371,235319,55,3.89432217542995,1.81649783721796,0.482956976853917,92.7215445087678,5.05734695048482,RESP,TurnTaking,6
1.24136876520196,88.0703334656927,96296,57,3.43187671346681,1.63389267617682,0.413513514363377,94.3348408089734,4.38754818478167,ECG,Conversation,7
2.37745348029357,90.9598240062822,172991,35,3.64253631691822,1.74982923569261,0.500450579594546,95.8901598263159,4.75338642852543,ECG,Synchronous,7
1.69749148762079,89.7020819648273,129537,62,3.52100944131793,1.6844353597813,0.437498904985656,95.2867667593645,4.57210667371282,ECG,TurnTaking,7
0.221254522917844,96.5508552456052,6451,92,10.097504262905,3.10045611359549,0.727349039343645,96.7168647911541,5.57748525515001,HR,Conversation,7
4.44942875387236,48.6614769297002,226944,19,2.96843714749013,1.35953457662417,0.470366683078076,61.0701828013456,3.28346065268808,HR,Synchronous,7
0.0374776026668273,90.1304695127363,1888,68,5.37870762711864,1.91626920575941,0.495006381833424,94.7457175823201,5.07366920152091,HR,TurnTaking,7
3.43288044801558,78.0943680473003,258421,25,3.19548333920231,1.50044485284437,0.472126947163792,88.7668299897959,3.83994370783713,RESP,Conversation,7
3.19588370518853,76.8191910613611,236840,27,3.16997551089343,1.48424245701828,0.467028734014798,87.6099168141774,3.73576788830716,RESP,Synchronous,7
3.38358845297862,77.6777767261415,250573,31,3.24257202491889,1.5243451537582,0.452691189227745,88.0251130748029,3.84675771768058,RESP,TurnTaking,7
1.25343407287164,87.2405352725897,131545,70,3.08608460982934,1.43571739503906,0.391891152304156,96.5888944046522,4.80407875328673,ECG,Conversation,8
2.2071609268603,90.8890220442146,215654,28,3.3409999350812,1.59298707287463,0.50124609522433,97.4620454760478,5.42061726922564,ECG,Synchronous,8
1.81066187254187,89.0546980112405,187576,47,3.16525035185738,1.49000148316713,0.433898379475914,97.0985320167932,5.11438277700968,ECG,TurnTaking,8
0.161546588299454,97.1942362730987,6622,68,8.87209302325581,2.9571024100087,0.731403639012601,97.3861399242311,5.41106719367589,HR,Conversation,8
4.37958880362161,41.3112243338808,241281,31,2.85739863478683,1.27803347060669,0.413463577382494,68.4116262194534,3.34214455080355,HR,Synchronous,8
0.0127605145394613,89.2235893084429,937,56,4.48879402347919,1.74969448511427,0.509522715410525,94.5905812473483,4.25883476599809,HR,TurnTaking,8
3.43733254062886,74.0178524652304,327960,54,2.92941517258202,1.31502067009171,0.354112064198813,92.5344306348673,4.24339239343567,RESP,Conversation,8
3.09101341107872,71.7263431851833,288538,33,2.88262897781228,1.28279140063605,0.384967788357204,92.2119707178171,4.13151428041543,RESP,Synchronous,8
3.48068348070196,73.6371199349625,326501,58,2.97394494963262,1.33868122436387,0.349649153768083,93.0387229708567,4.36446752877141,RESP,TurnTaking,8
1.90987382279893,93.9175137184809,154473,174,4.36761764191801,2.01793076953033,0.442107105961473,96.9254176793704,6.07903858074542,ECG,Conversation,9
2.67669757875417,94.2886763015273,215263,94,4.26732880244166,2.00689079278591,0.480762963048247,97.3392593200854,5.99260654163086,ECG,Synchronous,9
2.27628832510124,94.3877394816481,186195,150,4.30499744891109,2.00750194762967,0.443961922018871,97.3481860037917,6.03103387901602,ECG,TurnTaking,9
0.674621772989061,98.5258465629155,17525,199,14.3777460770328,3.53477289350532,0.743600678939179,98.8937983889888,7.993899740818,HR,Conversation,9
4.30898966303501,54.719781835103,290315,30,3.13511186125415,1.46250530432166,0.438900223517421,71.4412482437329,3.60443523680682,HR,Synchronous,9
0.15731797905868,96.5746212893146,6328,161,8.98656763590392,2.5654094099028,0.550111057125591,98.1183343522859,7.20219396659187,HR,TurnTaking,9
3.71826118552918,86.4853711213224,342053,40,3.59640465074126,1.71540402010436,0.494960974585112,93.8193550019966,4.8009404163159,RESP,Conversation,9
3.28077622083696,85.0128154542509,303230,37,3.49586782310457,1.66934415652532,0.490810726106556,93.5392627665342,4.6863852783414,RESP,Synchronous,9
3.5666478407891,85.5770965854257,331765,50,3.53077328832155,1.68279456823798,0.450225605817684,93.4060193935019,4.62893906041824,RESP,TurnTaking,9
1.07421473452206,87.4091662461081,97916,49,3.23702969892561,1.5292287481103,0.414551022100997,94.9615706000612,4.77584222132841,ECG,Conversation,10
2.02019991350781,89.7105977518264,175826,34,3.36068044544038,1.60609178956091,0.505369598911126,95.8157979437289,4.91601364719812,ECG,Synchronous,10
1.56582046526012,88.9575036114965,142011,60,3.28253445155657,1.56041433979457,0.435441912431149,95.5457891954712,4.74070426936078,ECG,TurnTaking,10
0.138813657106116,97.4156542352792,4977,78,9.24753867791842,3.02605021881127,0.765847524054446,97.2166955932777,5.4285545443801,HR,Conversation,10
4.3978110290239,46.9854026989702,237739,25,3.015294083007,1.38830497725471,0.456000901833666,70.5426976462499,4.21001470795325,HR,Synchronous,10
0.0156006077656127,90.3034930330216,875,54,5.40685714285714,2.07141374122449,0.582619115034473,93.9492269517083,4.46642468239564,HR,TurnTaking,10
3.43853705160695,79.4445770345959,297281,24,3.15763873237778,1.4748856224214,0.470383780307609,91.1795671241873,4.59272063807384,RESP,Conversation,10
3.11275197219582,76.705134842566,266312,25,3.05985836162096,1.41168520089376,0.450227333771506,89.9716665882242,4.459252416676,RESP,Synchronous,10
3.2776868146248,77.7081808842827,281811,37,3.11636522350086,1.44531221131414,0.413358811873398,90.7142269362099,4.54548074450444,RESP,TurnTaking,10
